action_id	action_number	action_params	session_id	subsession_id	action_type	creation_time	parent_display_id	child_display_id	session_id.1	user_id	project_id	curr_display_id	size	solution
3071		"{""groupPriority"":0,""aggregations"":[],""field"":""eth_src""}"	616		group	2017-01-23 13:56:55	3698	3702	616	179	1	0.0	0.0	GREAT
3072		"{""groupPriority"":1,""aggregations"":[],""field"":""ip_dst""}"	616		group	2017-01-23 13:58:36	3702	3703	616	179	1	0.0	0.0	GREAT
3073		"{""groupPriority"":0,""aggregations"":[],""field"":""ip_src""}"	616		group	2017-01-23 13:59:25	3698	3704	616	179	1	0.0	0.0	GREAT
3074		"{""groupPriority"":1,""aggregations"":[],""field"":""ip_dst""}"	616		group	2017-01-23 13:59:29	3704	3705	616	179	1	0.0	0.0	GREAT
3075		"{""term"":""Echo (ping) reply"",""condition"":16,""field"":""info_line""}"	616		filter	2017-01-23 14:01:32	3705	3706	616	179	1	0.0	0.0	GREAT
3076		"{""term"":""ICMP"",""condition"":512,""field"":""highest_layer""}"	616		filter	2017-01-23 14:03:04	3704	3707	616	179	1	0.0	0.0	GREAT
3077		"{""term"":""SYN, ACK"",""condition"":16,""field"":""info_line""}"	616		filter	2017-01-23 14:03:38	3707	3708	616	179	1	0.0	0.0	GREAT
3078		"{""term"":""139"",""condition"":512,""field"":""tcp_srcport""}"	616		filter	2017-01-23 14:04:22	3707	3709	616	179	1	0.0	0.0	GREAT
3079		"{""term"":""445"",""condition"":512,""field"":""tcp_srcport""}"	616		filter	2017-01-23 14:04:54	3707	3710	616	179	1	0.0	0.0	GREAT
3080		"{""groupPriority"":1,""aggregations"":[],""field"":""tcp_dstport""}"	616		group	2017-01-23 14:05:12	3710	3711	616	179	1	0.0	0.0	GREAT
3084		"{""aggregations"":[],""field"":""highest_layer"",""groupPriority"":0}"	618		group	2017-01-23 18:01:20	3716	3717	618	181	1	1.0	0.0	GREAT
3085		"{""aggregations"":[],""field"":""tcp_stream"",""groupPriority"":0}"	618		group	2017-01-23 18:02:12	3716	3718	618	181	1	1.0	0.0	GREAT
3086		"{""direction"":""asc"",""field"":""tcp_stream""}"	618		sort	2017-01-23 18:02:17	3718	3719	618	181	1	1.0	0.0	GREAT
3087		"{""aggregations"":[{""field"":""length"",""type"":""sum""}],""field"":""tcp_stream""}"	618		group	2017-01-23 18:03:29	3718	3720	618	181	1	1.0	0.0	GREAT
3088		"{""aggregations"":[{""field"":""length"",""type"":""sum""}],""field"":""ip_src"",""groupPriority"":0}"	618		group	2017-01-23 18:03:44	3720	3721	618	181	1	1.0	0.0	GREAT
3089		"{""aggregations"":[{""field"":""length"",""type"":""sum""}],""field"":""ip_dst"",""groupPriority"":1}"	618		group	2017-01-23 18:04:00	3721	3722	618	181	1	1.0	0.0	GREAT
3090		"{""condition"":512,""field"":""highest_layer"",""term"":""ICMP""}"	618		filter	2017-01-23 18:05:19	3722	3723	618	181	1	1.0	0.0	GREAT
3096		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":0}"	619		group	2017-01-23 18:19:30	3729	3730	619	181	4	0.0	1.0	GREAT
3097		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":1}"	619		group	2017-01-23 18:20:11	3730	3731	619	181	4	0.0	1.0	GREAT
3098		"{""aggregations"":[],""field"":""highest_layer"",""groupPriority"":2}"	619		group	2017-01-23 18:21:50	3731	3732	619	181	4	0.0	1.0	GREAT
3099		"{""condition"":16,""field"":""info_line"",""term"":""SYN, ACK""}"	619		filter	2017-01-23 18:22:28	3732	3733	619	181	4	0.0	1.0	GREAT
3100		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":1}"	619		group	2017-01-23 18:26:19	3730	3734	619	181	4	0.0	1.0	GREAT
3101		"{""aggregations"":[],""field"":""tcp_dstport"",""groupPriority"":2}"	619		group	2017-01-23 18:27:47	3734	3735	619	181	4	0.0	1.0	GREAT
3108		"{""condition"":16,""field"":""highest_layer"",""term"":""TCP""}"	622		filter	2017-01-24 10:54:57	3744	3745	622	184	1	1.0	0.0	GOOD
3109		"{""condition"":16,""field"":""highest_layer"",""term"":""TCP""}"	622		filter	2017-01-24 10:55:03	3745	3746	622	184	1	1.0	0.0	GOOD
3110		"{""aggregations"":[],""field"":""eth_src"",""groupPriority"":0}"	622		group	2017-01-24 10:55:18	3744	3747	622	184	1	1.0	0.0	GOOD
3111		"{""aggregations"":[],""field"":""eth_dst"",""groupPriority"":1}"	622		group	2017-01-24 10:55:28	3747	3748	622	184	1	1.0	0.0	GOOD
3112		"{""aggregations"":[],""field"":""sniff_timestamp"",""groupPriority"":2}"	622		group	2017-01-24 10:56:06	3748	3749	622	184	1	1.0	0.0	GOOD
3113		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":2}"	622		group	2017-01-24 10:58:20	3748	3750	622	184	1	1.0	0.0	GOOD
3114		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":1}"	622		group	2017-01-24 11:01:34	3744	3751	622	184	1	1.0	0.0	GOOD
3115		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":2}"	622		group	2017-01-24 11:03:47	3751	3752	622	184	1	1.0	0.0	GOOD
3116		"{""condition"":16,""field"":""ip_dst"",""term"":""82.108.10.107""}"	622		filter	2017-01-24 11:04:53	3752	3753	622	184	1	1.0	0.0	GOOD
3117		"{""condition"":16,""field"":""highest_layer"",""term"":""TCP""}"	622		filter	2017-01-24 11:06:37	3752	3754	622	184	1	1.0	0.0	GOOD
3118		"{""direction"":""asc"",""field"":""ip_dst""}"	622		sort	2017-01-24 11:07:07	3754	3755	622	184	1	1.0	0.0	GOOD
3119		"{""condition"":64,""field"":""sniff_timestamp"",""term"":""1370168368""}"	622		filter	2017-01-24 11:09:10	3751	3756	622	184	1	1.0	0.0	GOOD
3120		"{""condition"":64,""field"":""sniff_timestamp"",""term"":""1370168368""}"	622		filter	2017-01-24 11:09:20	3756	3757	622	184	1	1.0	0.0	GOOD
3121		"{""condition"":64,""field"":""sniff_timestamp"",""term"":""1370168419""}"	622		filter	2017-01-24 11:09:30	3757	3758	622	184	1	1.0	0.0	GOOD
3122		"{""condition"":64,""field"":""sniff_timestamp"",""term"":""1370168419""}"	622		filter	2017-01-24 11:09:44	3758	3759	622	184	1	1.0	0.0	GOOD
3123		"{""condition"":64,""field"":""sniff_timestamp"",""term"":""1370168419""}"	622		filter	2017-01-24 11:10:08	3751	3760	622	184	1	1.0	0.0	GOOD
3124		"{""condition"":64,""field"":""sniff_timestamp"",""term"":""1370168419""}"	622		filter	2017-01-24 11:10:16	3760	3761	622	184	1	1.0	0.0	GOOD
3125		"{""condition"":16,""field"":""highest_layer"",""term"":""TCP""}"	622		filter	2017-01-24 11:10:25	3761	3762	622	184	1	1.0	0.0	GOOD
3126		"{""aggregations"":[],""field"":""highest_layer"",""groupPriority"":0}"	623		group	2017-01-24 11:12:07	3763	3764	623	185	1	1.0	0.0	GREAT
3127		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":0}"	622		group	2017-01-24 11:12:33	3762	3765	622	184	1	1.0	0.0	GOOD
3128		"{""field"": ""tcp_srcport"", ""term"": ""1331"", ""condition"": 8}"	622		filter	2017-01-24 11:14:11	3760	3766	622	184	1	1.0	0.0	GOOD
3129		"{""condition"":16,""field"":""info_line"",""term"":""SYN""}"	622		filter	2017-01-24 11:14:29	3760	3767	622	184	1	1.0	0.0	GOOD
3130		"{""aggregations"":[],""field"":""tcp_dstport"",""groupPriority"":0}"	622		group	2017-01-24 11:14:59	3767	3768	622	184	1	1.0	0.0	GOOD
3131		"{""condition"":16,""field"":""info_line"",""term"":""SYN, ACK""}"	622		filter	2017-01-24 11:15:45	3768	3769	622	184	1	1.0	0.0	GOOD
3132		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":0}"	623		group	2017-01-24 11:15:57	3763	3770	623	185	1	1.0	0.0	GREAT
3133		"{""condition"":16,""field"":""info_line"",""term"":""SYN, ACK""}"	622		filter	2017-01-24 11:16:11	3744	3771	622	184	1	1.0	0.0	GOOD
3134		"{""condition"":16,""field"":""ip_src"",""term"":""192.168.1.122""}"	622		filter	2017-01-24 11:17:00	3744	3772	622	184	1	1.0	0.0	GOOD
3135		"{""aggregations"":[],""field"":""highest_layer"",""groupPriority"":0}"	622		group	2017-01-24 11:17:10	3772	3773	622	184	1	1.0	0.0	GOOD
3136		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":1}"	623		group	2017-01-24 11:17:43	3770	3774	623	185	1	1.0	0.0	GREAT
3137		"{""condition"":16,""field"":""ip_dst"",""term"":""82.108.163.88""}"	622		filter	2017-01-24 11:18:33	3744	3775	622	184	1	1.0	0.0	GOOD
3138		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":1}"	623		group	2017-01-24 11:21:11	3770	3777	623	185	1	1.0	0.0	GREAT
3139		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":0}"	624		group	2017-01-24 11:21:17	3776	3778	624	184	4	0.0	1.0	GREAT
3140		"{""condition"":16,""field"":""highest_layer"",""term"":""TCP""}"	623		filter	2017-01-24 11:21:50	3763	3779	623	185	1	1.0	0.0	GREAT
3141		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":0}"	623		group	2017-01-24 11:22:01	3779	3780	623	185	1	1.0	0.0	GREAT
3142		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":1}"	623		group	2017-01-24 11:22:04	3780	3781	623	185	1	1.0	0.0	GREAT
3143		"{""aggregations"":[],""field"":""highest_layer"",""groupPriority"":1}"	624		group	2017-01-24 11:22:11	3778	3782	624	184	4	0.0	1.0	GREAT
3144		"{""aggregations"":[],""field"":""tcp_stream"",""groupPriority"":0}"	623		group	2017-01-24 11:24:13	3779	3783	623	185	1	1.0	0.0	GREAT
3145		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":2}"	624		group	2017-01-24 11:24:27	3782	3784	624	184	4	0.0	1.0	GREAT
3146		"{""condition"":16,""field"":""info_line"",""term"":""[SYN, ACK]""}"	623		filter	2017-01-24 11:26:29	3783	3785	623	185	1	1.0	0.0	GREAT
3147		"{""condition"":16,""field"":""info_line"",""term"":""PSH""}"	623		filter	2017-01-24 11:26:49	3783	3786	623	185	1	1.0	0.0	GREAT
3148		"{""aggregations"":[],""field"":""tcp_dstport"",""groupPriority"":3}"	624		group	2017-01-24 11:27:06	3784	3787	624	184	4	0.0	1.0	GREAT
3149		"{""direction"":""asc"",""field"":""ip_src""}"	624		sort	2017-01-24 11:30:35	3776	3788	624	184	4	0.0	1.0	GREAT
3154		"{""condition"":16,""field"":""info_line"",""term"":""SYN, ACK""}"	624		filter	2017-01-24 11:31:32	3788	3793	624	184	4	0.0	1.0	GREAT
3155		"{""aggregations"":[],""field"":""tcp_srcport"",""groupPriority"":1}"	624		group	2017-01-24 11:31:50	3793	3794	624	184	4	0.0	1.0	GREAT
3156		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":2}"	624		group	2017-01-24 11:32:14	3794	3795	624	184	4	0.0	1.0	GREAT
3157		"{""aggregations"":[],""field"":""ip_src"",""groupPriority"":0}"	625		group	2017-01-24 11:36:12	3796	3797	625	185	4	0.0	1.0	GREAT
3158		"{""aggregations"":[],""field"":""highest_layer"",""groupPriority"":1}"	625		group	2017-01-24 11:37:26	3797	3798	625	185	4	0.0	1.0	GREAT
3159		"{""aggregations"":[],""field"":""ip_dst"",""groupPriority"":2}"	625		group	2017-01-24 11:41:53	3798	3799	625	185	4	0.0	1.0	GREAT
3160		"{""condition"":16,""field"":""info_line"",""term"":""SYN""}"	625		filter	2017-01-24 11:44:58	3799	3800	625	185	4	0.0	1.0	GREAT
3161		"{""aggregations"":[],""field"":""tcp_dstport"",""groupPriority"":3}"	625		group	2017-01-24 11:47:39	3800	3801	625	185	4	0.0	1.0	GREAT
3162		"{""aggregations"":[],""field"":""tcp_stream"",""groupPriority"":3}"	625		group	2017-01-24 11:52:30	3799	3802	625	185	4	0.0	1.0	GREAT
3166		"{""groupPriority"":0,""aggregations"":[],""field"":""eth_src""}"	628		group	2017-01-24 15:07:30	3808	3809	628	187	1	1.0	1.0	GREAT
3167		"{""groupPriority"":1,""aggregations"":[],""field"":""ip_src""}"	628		group	2017-01-24 15:08:52	3809	3810	628	187	1	1.0	1.0	GREAT
3168		"{""groupPriority"":2,""aggregations"":[],""field"":""highest_layer""}"	628		group	2017-01-24 15:13:38	3810	3811	628	187	1	1.0	1.0	GREAT
3169		"{""field"":""highest_layer"",""condition"":16,""term"":""TCP""}"	628		filter	2017-01-24 15:20:41	3811	3812	628	187	1	1.0	1.0	GREAT
3170		"{""field"":""info_line"",""condition"":16,""term"":""SYN, ACK""}"	628		filter	2017-01-24 15:21:26	3812	3813	628	187	1	1.0	1.0	GREAT
3171		"{""field"":""ip_src"",""condition"":16,""term"":""82.108.10.107""}"	628		filter	2017-01-24 15:22:46	3811	3814	628	187	1	1.0	1.0	GREAT
3172		"{""field"":""ip_dst"",""condition"":16,""term"":""82.108.10.107""}"	628		filter	2017-01-24 15:23:27	3811	3815	628	187	1	1.0	1.0	GREAT
3173		"{""direction"":""desc"",""field"":""sniff_timestamp""}"	628		sort	2017-01-24 15:23:38	3815	3816	628	187	1	1.0	1.0	GREAT
3174		"{""groupPriority"":0,""aggregations"":[],""field"":""eth_src""}"	629		group	2017-01-24 15:26:43	3817	3818	629	187	4	0.0	0.0	GREAT
3175		"{""groupPriority"":1,""aggregations"":[],""field"":""ip_src""}"	629		group	2017-01-24 15:27:09	3818	3819	629	187	4	0.0	0.0	GREAT
3176		"{""groupPriority"":0,""aggregations"":[],""field"":""eth_src""}"	629		group	2017-01-24 15:27:37	3818	3820	629	187	4	0.0	0.0	GREAT
3177		"{""groupPriority"":1,""aggregations"":[],""field"":""ip_src""}"	629		group	2017-01-24 15:27:43	3820	3821	629	187	4	0.0	0.0	GREAT
3178		"{""groupPriority"":2,""aggregations"":[],""field"":""ip_dst""}"	629		group	2017-01-24 15:28:05	3821	3822	629	187	4	0.0	0.0	GREAT
3179		"{""groupPriority"":3,""aggregations"":[],""field"":""highest_layer""}"	629		group	2017-01-24 15:29:21	3822	3823	629	187	4	0.0	0.0	GREAT
3180		"{""groupPriority"":2,""aggregations"":[],""field"":""highest_layer""}"	629		group	2017-01-24 15:32:16	3821	3824	629	187	4	0.0	0.0	GREAT
3181		"{""groupPriority"":3,""aggregations"":[],""field"":""ip_dst""}"	629		group	2017-01-24 15:35:05	3824	3825	629	187	4	0.0	0.0	GREAT
3182		"{""groupPriority"":4,""aggregations"":[],""field"":""tcp_dstport""}"	629		group	2017-01-24 15:38:13	3825	3826	629	187	4	0.0	0.0	GREAT
3183		"{""field"":""info_line"",""condition"":16,""term"":""SYN, ACK""}"	629		filter	2017-01-24 15:39:36	3826	3827	629	187	4	0.0	0.0	GREAT
3184		"{""field"":""info_line"",""condition"":16,""term"":""SYN, ACK""}"	629		filter	2017-01-24 15:44:08	3826	3828	629	187	4	0.0	0.0	GREAT
3185		"{""field"":""info_line"",""condition"":16,""term"":""SYN, ACK""}"	629		filter	2017-01-24 15:45:16	3826	3829	629	187	4	0.0	0.0	GREAT
3186		"{""groupPriority"":0,""aggregations"":[],""field"":""ip_src""}"	629		group	2017-01-24 15:48:03	3817	3830	629	187	4	0.0	0.0	GREAT
3187		"{""groupPriority"":1,""aggregations"":[],""field"":""ip_dst""}"	629		group	2017-01-24 15:48:07	3830	3831	629	187	4	0.0	0.0	GREAT
3188		"{""field"":""info_line"",""condition"":16,""term"":""SYN, ACK""}"	629		filter	2017-01-24 15:48:12	3831	3832	629	187	4	0.0	0.0	GREAT
3189		"{""groupPriority"":2,""aggregations"":[],""field"":""tcp_srcport""}"	629		group	2017-01-24 15:49:50	3832	3833	629	187	4	0.0	0.0	GREAT
3221		"{""field"":""eth_src"",""groupPriority"":0,""aggregations"":[]}"	636		group	2017-01-24 17:38:02	3871	3872	636	190	4	1.0	0.0	GREAT
3222		"{""field"":""eth_dst"",""groupPriority"":1,""aggregations"":[]}"	636		group	2017-01-24 17:38:44	3872	3873	636	190	4	1.0	0.0	GREAT
3223		"{""field"":""ip_src"",""groupPriority"":0,""aggregations"":[]}"	636		group	2017-01-24 17:42:28	3872	3874	636	190	4	1.0	0.0	GREAT
3224		"{""field"":""ip_dst"",""groupPriority"":1,""aggregations"":[]}"	636		group	2017-01-24 17:42:56	3874	3875	636	190	4	1.0	0.0	GREAT
3225		"{""term"":""TCP"",""field"":""highest_layer"",""condition"":16}"	636		filter	2017-01-24 17:45:52	3875	3876	636	190	4	1.0	0.0	GREAT
3226		"{""field"":""highest_layer"",""groupPriority"":2,""aggregations"":[]}"	636		group	2017-01-24 17:47:40	3875	3877	636	190	4	1.0	0.0	GREAT
3227		"{""field"":""tcp_dstport"",""groupPriority"":3,""aggregations"":[]}"	636		group	2017-01-24 17:55:02	3877	3878	636	190	4	1.0	0.0	GREAT
3228		"{""field"":""tcp_srcport"",""groupPriority"":4,""aggregations"":[]}"	636		group	2017-01-24 17:57:09	3878	3879	636	190	4	1.0	0.0	GREAT
3229		"{""term"":""SYN"",""field"":""info_line"",""condition"":16}"	636		filter	2017-01-24 18:00:57	3877	3880	636	190	4	1.0	0.0	GREAT
3230		"{""field"":""tcp_srcport"",""groupPriority"":3,""aggregations"":[]}"	636		group	2017-01-24 18:03:37	3880	3881	636	190	4	1.0	0.0	GREAT
3231		"{""field"":""ip_src"",""groupPriority"":0,""aggregations"":[]}"	637		group	2017-01-24 18:12:02	3882	3883	637	190	1	0.0	1.0	GREAT
3232		"{""field"":""ip_dst"",""groupPriority"":1,""aggregations"":[]}"	637		group	2017-01-24 18:13:20	3883	3884	637	190	1	0.0	1.0	GREAT
3233		"{""term"":""ping"",""field"":""info_line"",""condition"":16}"	637		filter	2017-01-24 18:14:48	3884	3885	637	190	1	0.0	1.0	GREAT
3234		"{""field"":""highest_layer"",""groupPriority"":1,""aggregations"":[]}"	637		group	2017-01-24 18:17:52	3883	3886	637	190	1	0.0	1.0	GREAT
3235		"{""field"":""ip_dst"",""groupPriority"":2,""aggregations"":[]}"	637		group	2017-01-24 18:18:31	3886	3887	637	190	1	0.0	1.0	GREAT
3236		"{""term"":""SYN, ACK"",""field"":""info_line"",""condition"":16}"	637		filter	2017-01-24 18:21:45	3887	3888	637	190	1	0.0	1.0	GREAT
3240		"{""field"":""ip_src"",""groupPriority"":0,""aggregations"":[]}"	639		group	2017-01-25 11:10:54	3893	3894	639	192	1	1.0	1.0	GOOD
3241		"{""field"":""ip_dst"",""groupPriority"":1,""aggregations"":[]}"	639		group	2017-01-25 11:13:26	3894	3895	639	192	1	1.0	1.0	GOOD
3242		"{""field"":""tcp_stream"",""direction"":""asc""}"	639		sort	2017-01-25 11:26:27	3893	3896	639	192	1	1.0	1.0	GOOD
3243		"{""field"":""tcp_dstport"",""direction"":""asc""}"	639		sort	2017-01-25 11:27:30	3896	3897	639	192	1	1.0	1.0	GOOD
3244		"{""field"":""ip_dst"",""groupPriority"":1,""aggregations"":[]}"	639		group	2017-01-25 11:33:08	3893	3898	639	192	1	1.0	1.0	GOOD
3245		"{""term"":""SYN, ACK"",""condition"":16,""field"":""info_line""}"	639		filter	2017-01-25 11:36:12	3898	3899	639	192	1	1.0	1.0	GOOD
3246		"{""field"":""tcp_dstport"",""groupPriority"":0,""aggregations"":[]}"	640		group	2017-01-25 11:40:33	3900	3901	640	192	4	0.0	0.0	GOOD
3247		"{""field"":""ip_src"",""groupPriority"":0,""aggregations"":[]}"	640		group	2017-01-25 11:41:25	3900	3902	640	192	4	0.0	0.0	GOOD
3248		"{""field"":""ip_dst"",""groupPriority"":1,""aggregations"":[]}"	640		group	2017-01-25 11:41:32	3902	3903	640	192	4	0.0	0.0	GOOD
3249		"{""field"":""ip_src"",""groupPriority"":0,""aggregations"":[]}"	640		group	2017-01-25 11:43:19	3900	3904	640	192	4	0.0	0.0	GOOD
3250		"{""field"":""eth_src"",""groupPriority"":0,""aggregations"":[]}"	640		group	2017-01-25 11:43:44	3904	3905	640	192	4	0.0	0.0	GOOD
3251		"{""field"":""ip_src"",""groupPriority"":1,""aggregations"":[]}"	640		group	2017-01-25 11:43:52	3905	3906	640	192	4	0.0	0.0	GOOD
3252		"{""field"":""ip_dst"",""groupPriority"":2,""aggregations"":[]}"	640		group	2017-01-25 11:47:27	3906	3907	640	192	4	0.0	0.0	GOOD
3253		"{""field"":""tcp_dstport"",""groupPriority"":3,""aggregations"":[]}"	640		group	2017-01-25 11:48:49	3907	3908	640	192	4	0.0	0.0	GOOD
3254		"{""term"":""SYN, ACK"",""field"":""info_line"",""condition"":16}"	640		filter	2017-01-25 11:52:36	3908	3909	640	192	4	0.0	0.0	GOOD
3255		"{""field"":""tcp_srcport"",""groupPriority"":3,""aggregations"":[]}"	640		group	2017-01-25 11:56:53	3907	3910	640	192	4	0.0	0.0	GOOD
3256		"{""term"":""SYN, ACK"",""field"":""info_line"",""condition"":16}"	640		filter	2017-01-25 11:58:09	3910	3911	640	192	4	0.0	0.0	GOOD
3267		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	645		group	2017-01-25 14:39:29	3926	3927	645	194	1	1.0	1.0	GREAT
3268		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	645		group	2017-01-25 14:44:05	3927	3928	645	194	1	1.0	1.0	GREAT
3269		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":1}"	645		group	2017-01-25 14:46:23	3927	3929	645	194	1	1.0	1.0	GREAT
3270		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":2}"	645		group	2017-01-25 14:47:53	3929	3930	645	194	1	1.0	1.0	GREAT
3271		"{""field"":""info_line"",""term"":""SYN, ACK"",""condition"":16}"	645		filter	2017-01-25 14:49:56	3930	3931	645	194	1	1.0	1.0	GREAT
3272		"{""field"":""tcp_dstport"",""aggregations"":[],""groupPriority"":2}"	645		group	2017-01-25 14:51:26	3929	3932	645	194	1	1.0	1.0	GREAT
3279		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":0}"	648		group	2017-01-25 15:02:38	3941	3942	648	194	4	0.0	0.0	GREAT
3280		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	648		group	2017-01-25 15:02:56	3942	3943	648	194	4	0.0	0.0	GREAT
3282		"{""field"":""tcp_dstport"",""aggregations"":[],""groupPriority"":1}"	648		group	2017-01-25 15:03:04	3943	3945	648	194	4	0.0	0.0	GREAT
3283		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	648		group	2017-01-25 15:03:18	3945	3946	648	194	4	0.0	0.0	GREAT
3285		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":2}"	648		group	2017-01-25 15:06:48	3946	3950	648	194	4	0.0	0.0	GREAT
3286		"{""field"":""tcp_dstport"",""aggregations"":[],""groupPriority"":3}"	648		group	2017-01-25 15:08:50	3950	3951	648	194	4	0.0	0.0	GREAT
3287		"{""field"":""ip_src"",""term"":""192.168.1.122"",""condition"":16}"	650		filter	2017-01-25 15:09:32	3949	3952	650	195	1	1.0	0.0	GREAT
3288		"{""field"":""ip_src"",""aggregations"":[{""field"":""tcp_dstport"",""type"":""max""}]}"	648		group	2017-01-25 15:09:56	3951	3953	648	194	4	0.0	0.0	GREAT
3289		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	650		group	2017-01-25 15:09:58	3952	3954	650	195	1	1.0	0.0	GREAT
3290		"{""field"":""ip_src"",""aggregations"":[{""field"":""tcp_dstport"",""type"":""max""}],""groupPriority"":2}"	648		group	2017-01-25 15:10:04	3953	3955	648	194	4	0.0	0.0	GREAT
3291		"{""field"":""ip_dst"",""aggregations"":[{""field"":""tcp_dstport"",""type"":""max""}],""groupPriority"":1}"	648		group	2017-01-25 15:11:20	3955	3956	648	194	4	0.0	0.0	GREAT
